"place_id","name","latitude","longitude","people","fieldtrips__fieldtrip_id____001","fieldtrips__fieldtrip_id____002","fieldtrips__fieldtrip_id____003","fieldtrips__fieldtrip_id____004","fieldtrips__fieldtrip_id____005","fieldtrips__fieldtrip_id____006","fieldtrips__fieldtrip_id____007","people__person__person_id","people__person__relationship","people__person__full_name","people__person__last_name","people__person__first_name","people__person__gender","people__person__core_informant","people__person__image","people__person__url","people__person__residence_place","people__person__residence_place__place_id","people__person__residence_place__name","fieldtrips","fieldtrips__fieldtrip_id"
"867","Skallerup, Mors","56.8535","8.65881","","","","","","","","","353","told stories here","Else og Maren Dissing","Dissing","Else og Maren","N/A","null","","data/informants/353.dfl","","867","Skallerup, Mors","null",""
"868","Skals","56.5522","9.40683","","","","","","","","","386","told stories here","Lærer U. N. Henneberg","Henneberg","U. N.","N/A","null","","data/informants/386.dfl","","868","Skals","null",""
"531","Skanderborg","56.039","9.9302","null","","","","","","","","","","","","","","","","","","","","","2"
"533","Skejby","56.1998","10.1763","null","","","","","","","","","","","","","","","","","","","","","10"
"1045","Skelenborg","55.5307","10.65","null","","","","","","","","","","","","","","","","","","","","null",""
"534","Skelum","56.7625","10.1933","null","","","","","","","","","","","","","","","","","","","","","1"
"1016","Skibet","55.7081","9.44748","null","","","","","","","","","","","","","","","","","","","","null",""
"869","Skibsby","57.4833","10.0215","","","","","","","","","447","told stories here","Hans Kristian Larsen","Larsen","Hans Kristian","N/A","null","","data/informants/447.dfl","","869","Skibsby","null",""
"","","","","","","","","","","","","430","told stories here","Kristen Knudsen","Knudsen","Kristen","N/A","null","","data/informants/430.dfl","","869","Skibsby","",""
"999","Skiffard","56.4089","10.6496","null","","","","","","","","","","","","","","","","","","","","null",""
"1013","Skindbjærg","56.8371","9.88838","null","","","","","","","","","","","","","","","","","","","","null",""
"535","Skive","56.5692","9.03276","null","","","","","","","","","","","","","","","","","","","","","15"
"537","Skjelhuse","56.7829","9.8459","null","","","","","","","","","","","","","","","","","","","","null",""
"538","Skjelskør","55.2554","11.2955","null","","","","","","","","","","","","","","","","","","","","null",""
"539","Skjern","57.3329","10.2147","null","","","","","","","","","","","","","","","","","","","","null",""
"870","Skjolde","55.7986","9.9459","","","","","","","","","69","told stories here","Søren Hansen","Hansen","Søren","m","null","","data/informants/69.dfl","","870","Skjolde","null",""
"541","Skjoldelev","56.2324","10.0132","null","","","","","","","","","","","","","","","","","","","","null",""
"1002","Skjærsø","56.2237","10.7025","null","","","","","","","","","","","","","","","","","","","","null",""
"536","Skjærum","57.4286","10.357","null","","","","","","","","","","","","","","","","","","","","","8"
"923","Skjæve","57.288","10.3106","","","","","","","","","563","told stories here","Dorthea Pedersdatter","Pedersdatter","Dorthea","f","null","","data/informants/563.dfl","","923","Skjæve","null",""
"540","Skjødstrup","56.2635","10.3033","","7","3","","","","","","340","told stories here","Pastor J. G. O. Brix","Brix","J. G. O.","N/A","null","","data/informants/340.dfl","","540","Skjødstrup","",""
"","","","","","","","","","","","","90","lived here","(Ane) Margrete Jensdatter","Jensdatter","(Ane) Margrete","f","1","data/informants/90.jpg","data/informants/90.dfl","","405","Mejlby","",""
"1047","Skjørbæks hede","57.4832","10.3138","null","","","","","","","","","","","","","","","","","","","","null",""
"542","Skjørping","56.8674","9.8891","null","","","","","","","","","","","","","","","","","","","","null",""
"543","Skjørping station","56.839","9.88977","null","","","","","","","","","","","","","","","","","","","","","5"
"871","Skjørtholt","57.4244","10.358","","","","","","","","","514","told stories here","Gårdejer L. Chr. Pedersen","Pedersen","L. Chr.","N/A","null","","data/informants/514.dfl","","871","Skjørtholt","null",""
"547","Skotrup","56.5227","9.70252","null","","","","","","","","","","","","","","","","","","","","null",""
"548","Skovhul","56.825","9.77327","null","","","","","","","","","","","","","","","","","","","","null",""
"549","Skovsbo","55.3944","10.6347","null","","","","","","","","","","","","","","","","","","","","null",""
"550","Skrolde","57.0208","10.1715","null","","","","","","","","","","","","","","","","","","","","","11"
"551","Skrolløs hede","57.3534","9.86299","null","","","","","","","","","","","","","","","","","","","","null",""
"532","Skårupgård","56.2528","10.2168","null","","","","","","","","","","","","","","","","","","","","null",""
"956","Skårupøre","55.0637","10.7193","null","","","","","","","","","","","","","","","","","","","","null",""
"546","Skørbæk","56.6819","9.72701","null","","","","","","","","","","","","","","","","","","","","null",""
"552","Slotved fattiggård","57.4805","10.1578","null","","","","","","","","","","","","","","","","","","","","","8"
"554","Smidie","56.8629","10.1376","null","","","","","","","","","","","","","","","","","","","","","1"
"555","Smidstrup","55.7805","9.28303","","","","","","","","","347","told stories here","Pastor N. P. Christensen","Christensen","N. P.","N/A","null","","data/informants/347.dfl","","555","Smidstrup","null",""
"556","Smorup","56.7856","9.63614","null","","","","","","","","","","","","","","","","","","","","null",""
"872","Snedsted","56.8954","8.52354","","","","","","","","","504","told stories here","Lærer C. C. Nørgård","Nørgård","C. C.","N/A","null","","data/informants/504.dfl","","872","Snedsted","null",""
"558","Sneftrup præstegaard","55.9859","9.87414","null","","","","","","","","","","","","","","","","","","","","","2"
"557","Snejbjærg","56.1353","8.9051","","","","","","","","","531","told stories here","Villads Skov","Skov","Villads","N/A","null","","data/informants/531.dfl","","557","Snejbjærg","","13"
"873","Snogbæk, Sundeved","54.9633","9.70894","","","","","","","","","326","told stories here","Anne Andresen","Andresen","Anne","N/A","null","","data/informants/326.dfl","","873","Snogbæk, Sundeved","null",""
"559","Snoldelev","55.572","12.1292","null","","","","","","","","","","","","","","","","","","","","null",""
"1029","Snæveris skov","55.6866","11.2086","null","","","","","","","","","","","","","","","","","","","","null",""
"562","Sofiendal","56.1136","9.87999","null","","","","","","","","","","","","","","","","","","","","null",""
"575","Sorte Mose","56.269","10.2866","null","","","","","","","","","","","","","","","","","","","","null",""
"574","Sortehøj","56.8982","9.95572","null","","","","","","","","","","","","","","","","","","","","null",""
"576","Sortholm","56.4835","9.57199","null","","","","","","","","","","","","","","","","","","","","null",""
"1005","Sorø","55.4401","11.5619","null","","","","","","","","","","","","","","","","","","","","null",""
"578","Spangerhede","57.4327","10.0657","null","","","","","","","","","","","","","","","","","","","","null",""
"579","Spentrup","56.5403","10.0371","null","","","","","","","","","","","","","","","","","","","","null",""
"581","Stabrand","56.3143","10.6191","null","","","","","","","","","","","","","","","","","","","","","7"
"878","Staby","56.2645","8.24156","","","","","","","","","407","told stories here","Forstander J. Jeppesen","Jeppesen","J.","N/A","null","","data/informants/407.dfl","","878","Staby","null",""
"","","","","","","","","","","","","467","told stories here","Lærer P. K. Madsen","Madsen","P. K.","N/A","null","","data/informants/467.dfl","","878","Staby","",""
"582","Stadsgård","56.504","9.94979","null","","","","","","","","","","","","","","","","","","","","null",""
"583","Stae","57.0836","10.0886","null","","","","","","","","","","","","","","","","","","","","","11"
"584","Stahåt","56.3605","10.0989","null","","","","","","","","","","","","","","","","","","","","null",""
"585","Stempegård","57.3719","9.85551","null","","","","","","","","","","","","","","","","","","","","null",""
"588","Stenbroen","57.3912","10.1974","null","","","","","","","","","","","","","","","","","","","","null",""
"586","Stenbæk","57.3856","9.85603","null","","","","","","","","","","","","","","","","","","","","null",""
"589","Stenild","56.6743","9.67332","null","","","","","","","","","","","","","","","","","","","","","5"
"590","Stensbæk","57.4333","10.2297","null","","","","","","","","","","","","","","","","","","","","","8"
"591","Stenum","57.3206","9.8643","null","","","","","","","","","","","","","","","","","","","","","11"
"592","Stepping","55.3569","9.3581","null","","","","","","","","","","","","","","","","","","","","null",""
"879","Sterregård","55.1041","10.4317","","","","","","","","","475","told stories here","Karen Marie Mikkelsen","Mikkelsen","Karen Marie","N/A","null","","data/informants/475.dfl","","879","Sterregård","null",""
"593","Sterup","57.3123","10.1033","null","","","","","","","","","","","","","","","","","","","","","11"
"594","Stevnstrup","56.4327","9.94096","null","","","","","","","","","","","","","","","","","","","","","5"
"595","Stilling sø","56.0619","10.0109","null","","","","","","","","","","","","","","","","","","","","null",""
"596","Stistrup","56.7479","9.26016","null","","","","","","","","","","","","","","","","","","","","null",""
"880","Stjær","56.1167","9.95282","","","","","","","","","558","told stories here","Niels Pedersen","Pedersen","Niels","m","null","","data/informants/558.dfl","","880","Stjær","null",""
"597","Store Restrup","57.0087","9.77628","null","","","","","","","","","","","","","","","","","","","","null",""
"598","Store Vårbjærg","55.8893","10.6035","null","","","","","","","","","","","","","","","","","","","","null",""
"1032","Stovbak","56.4822","9.6231","null","","","","","","","","","","","","","","","","","","","","null",""
"600","Stovhøj","57.4143","10.0757","null","","","","","","","","","","","","","","","","","","","","null",""
"605","Strandby","57.4951","10.4945","null","","","","","","","","","","","","","","","","","","","","","11"
"881","Strandby","56.7872","9.21668","","","","","","","","","450","told stories here","Lærer A. P. Lauritsen","Lauritsen","A. P.","N/A","null","","data/informants/450.dfl","","881","Strandby","null",""
"","","","","","","","","","","","","535","told stories here","Peder Jensen Smed","Smed","Peder Jensen","N/A","null","","data/informants/535.dfl","","881","Strandby","",""
"606","Strands","56.1848","10.4885","null","","","","","","","","","","","","","","","","","","","","","7"
"608","Stubberup","56.7131","9.93782","null","","","","","","","","","","","","","","","","","","","","null",""
"609","Stubberuphus","56.8147","9.78501","null","","","","","","","","","","","","","","","","","","","","null",""
"610","Stubdrup","56.3542","10.1278","null","","","","","","","","","","","","","","","","","","","","null",""
"599","Størtum","55.0226","9.4361","null","","","","","","","","","","","","","","","","","","","","null",""
"601","Støvhus","57.3958","10.1654","null","","","","","","","","","","","","","","","","","","","","null",""
"602","Støvring","56.8872","9.84135","","1","5","14","","","","","460","told stories here","Frøken Sofie Lund","Lund","Sofie","N/A","null","","data/informants/460.dfl","","602","Støvring","",""
"603","Støvring hede","56.9128","9.83202","null","","","","","","","","","","","","","","","","","","","","","1"
"611","Suldrup","56.8519","9.70282","null","","","","","","","","","","","","","","","","","","","","null",""
"612","Sulsted","57.1543","9.96609","null","11","14","","","","","","","","","","","","","","","","","","",""
"883","Sundby","56.881","8.67674","","","","","","","","","548","told stories here","Johan Vorm","Vorm","Johan","N/A","null","","data/informants/548.dfl","","883","Sundby","null",""
"884","Sundeved","54.9204","9.82811","","","","","","","","","384","told stories here","Landdagsmand Hans Peder Hansen-Nørremølle","Hansen-Nørremølle","Hans Peder","N/A","null","","data/informants/384.dfl","","884","Sundeved","null",""
"885","Sundstrup","56.6073","9.30243","","","","","","","","","440","told stories here","Maren Kristiansdatter","Kristiansdatter","Maren","N/A","null","","data/informants/440.dfl","","885","Sundstrup","null",""
"615","Svejstrup","56.0714","9.83801","","","","","","","","","123","lived here","Peder Johansen","Johansen","Peder","m","1","data/informants/123.jpg","data/informants/123.dfl","","175","Fuldbro mølle","null",""
"886","Svendborg","55.0658","10.6229","","","","","","","","","414","told stories here","Niels Johansen","Johansen","Niels","N/A","null","","data/informants/414.dfl","","886","Svendborg","null",""
"616","Svendstrup","57.3577","10.1232","null","","","","","","","","","","","","","","","","","","","","","11"
"617","Svolbjærg","56.0487","10.0805","null","","","","","","","","","","","","","","","","","","","","null",""
"618","Svoldrup","56.7641","9.37339","null","","","","","","","","","","","","","","","","","","","","","6"
"619","Svostrup","56.2241","9.66498","null","","","","","","","","","","","","","","","","","","","","null",""
"620","Swarris høj","56.8974","9.24848","null","","","","","","","","","","","","","","","","","","","","null",""
"621","Syvstykkehøjen","54.8873","11.6737","null","","","","","","","","","","","","","","","","","","","","null",""
"509","Sæby","57.3361","10.5104","null","","","","","","","","","","","","","","","","","","","","","11"
"510","Sæsing","57.3728","10.1742","","","","","","","","","151","told stories here","Jokum Kristensen","Kristensen","Jokum","m","null","","data/informants/151.dfl","","510","Sæsing","","11"
"560","Søbjærg","55.012","12.4498","null","","","","","","","","","","","","","","","","","","","","null",""
"874","Søby","56.5307","9.11125","","","","","","","","","418","told stories here","Anders Jørgensen","Jørgensen","Anders","N/A","null","","data/informants/418.dfl","","874","Søby","null",""
"561","Søby Søgård","55.2948","10.3388","null","","","","","","","","","","","","","","","","","","","","null",""
"936","Sødinge skole","57.4404","10.4068","null","","","","","","","","","","","","","","","","","","","","null",""
"932","Søgård","56.1389","8.19223","null","","","","","","","","","","","","","","","","","","","","null",""
"875","Søheden","57.3001","10.1857","","","","","","","","","362","told stories here","Hans Pedersen Fladbirk","Fladbirk","Hans Pedersen","N/A","null","","data/informants/362.dfl","","875","Søheden","null",""
"876","Søllinge","55.2856","10.5368","","","","","","","","","490","told stories here","Jørgen Nielsen","Nielsen","Jørgen","N/A","null","","data/informants/490.dfl","","876","Søllinge","null",""
"563","Sølsted","55.0195","8.84693","null","","","","","","","","","","","","","","","","","","","","null",""
"564","Sønder Kjær, Melholt","57.1044","10.3632","null","","","","","","","","","","","","","","","","","","","","","11"
"565","Sønder Kongerslev","56.8855","10.1133","null","","","","","","","","","","","","","","","","","","","","","1"
"567","Sønder Saltum","57.2594","9.7287","null","","","","","","","","","","","","","","","","","","","","","11"
"568","Sønder Tranders","57.0143","9.98335","null","","","","","","","","","","","","","","","","","","","","null",""
"569","Sønderbeg, Rejstrup","56.5143","9.84929","null","","","","","","","","","","","","","","","","","","","","","14"
"570","Søndergård","56.353","10.2084","null","","","","","","","","","","","","","","","","","","","","null",""
"877","Sønderkjær","56.2921","8.37482","","","","","","","","","351","told stories here","Sidsel Andersdatter Dahl","Dahl","Sidsel Andersdatter","N/A","null","","data/informants/351.dfl","","877","Sønderkjær","null",""
"571","Sønderlev, Skallerup","57.4712","9.87325","null","","","","","","","","","","","","","","","","","","","","","11"
"1034","Sønderskov","55.4571","9.0146","null","","","","","","","","","","","","","","","","","","","","null",""
"955","Sønderstrupgård","57.0326","9.31516","null","","","","","","","","","","","","","","","","","","","","null",""
"573","Sønderup","56.8159","9.65124","null","6","5","","","","","","","","","","","","","","","","","","",""
"572","Sønderup","56.5112","9.56817","null","","","","","","","","","","","","","","","","","","","","null",""
"577","Sørup sø","57.373","10.1431","null","","","","","","","","","","","","","","","","","","","","null",""
"926","Søvind","55.8935","10.0017","null","","","","","","","","","","","","","","","","","","","","null",""
"622","Taaning","56.0132","9.84694","null","","","","","","","","","","","","","","","","","","","","","2"
"623","Taarup","56.7855","9.31057","null","","","","","","","","","","","","","","","","","","","","","6"
"624","Taastrup, Herslev sogn","56.1288","9.98797","null","","","","","","","","","","","","","","","","","","","","","16"
"626","Taftebjærg mark","55.8805","10.6083","null","","","","","","","","","","","","","","","","","","","","null",""
"627","Tamdrup","55.2668","9.67331","null","","","","","","","","","","","","","","","","","","","","null",""
"887","Tanderup","55.841","10.5563","","","","","","","","","470","told stories here","Søren Mand","Mand","Søren","N/A","null","","data/informants/470.dfl","","887","Tanderup","null",""
"987","Tangågård","55.2197","10.7333","null","","","","","","","","","","","","","","","","","","","","null",""
"888","Tapdrup","56.4389","9.48691","","","","","","","","","474","told stories here","Kristen Meldgård","Meldgård","Kristen","N/A","null","","data/informants/474.dfl","","888","Tapdrup","null",""
"628","Taps","55.3951","9.47512","null","","","","","","","","","","","","","","","","","","","","","8"
"630","Tebstrup","55.973","9.87761","null","","","","","","","","","","","","","","","","","","","","","2"
"631","Teglgården","56.8655","9.87323","null","","","","","","","","","","","","","","","","","","","","null",""
"633","Tendrup","56.3124","10.3072","null","","","","","","","","","","","","","","","","","","","","null",""
"889","Testrup","56.987","9.77588","","","","","","","","","387","told stories here","Jørgen Henriksen","Henriksen","Jørgen","N/A","null","","data/informants/387.dfl","","889","Testrup","null",""
"","","","","","","","","","","","","522","told stories here","Martinus Poulsen","Poulsen","Martinus","N/A","null","","data/informants/522.dfl","","889","Testrup","",""
"634","Testrup højskole","56.0701","10.1361","null","","","","","","","","","","","","","","","","","","","","","4"
"635","Thisted","56.9608","8.69312","null","","","","","","","","","","","","","","","","","","","","null",""
"636","Tindbæk","56.4634","9.74377","null","","","","","","","","","","","","","","","","","","","","","14"
"637","Tindinge banke","55.5234","11.3699","null","","","","","","","","","","","","","","","","","","","","null",""
"890","Tingerup","56.4389","9.48691","","","","","","","","","551","told stories here","Lærer Christian Weiss","Weiss","Christian","N/A","null","","data/informants/551.dfl","","890","Tingerup","null",""
"638","Tinggårds bro","56.672","8.96867","null","","","","","","","","","","","","","","","","","","","","null",""
"891","Tirstrup","56.3004","10.6864","","","","","","","","","543","told stories here","Johanne Marie Thomasdatter","Thomasdatter","Johanne Marie","N/A","null","","data/informants/543.dfl","","891","Tirstrup","null",""
"639","Tise","57.2983","9.8047","null","","","","","","","","","","","","","","","","","","","","null",""
"892","Tislum","57.4453","10.2667","","","","","","","","","424","told stories here","Marie Kalmar","Kalmar","Marie","N/A","null","","data/informants/424.dfl","","892","Tislum","null",""
"1058","Tjæreborg","55.465","8.5823","null","","","","","","","","","","","","","","","","","","","","null",""
"640","Tjørnelunde mark","55.5194","11.3589","null","","","","","","","","","","","","","","","","","","","","null",""
"642","Todbjærg","56.2689","10.2066","null","9","4","","","","","","","","","","","","","","","","","","",""
"643","Tofte","56.8468","10.2159","null","","","","","","","","","","","","","","","","","","","","","1"
"644","Tofthøj","56.8121","8.4089","null","","","","","","","","","","","","","","","","","","","","null",""
"978","Toksværd","55.2509","11.8835","null","","","","","","","","","","","","","","","","","","","","null",""
"645","Tolne kirke","57.4743","10.3163","null","","","","","","","","","","","","","","","","","","","","null",""
"647","Tornby","57.5317","9.94578","null","","","","","","","","","","","","","","","","","","","","null",""
"648","Tornby-Bjærg","57.536","9.97617","null","","","","","","","","","","","","","","","","","","","","null",""
"1042","Torning","56.2863","9.33389","null","","","","","","","","","","","","","","","","","","","","null",""
"652","Torsager","56.3435","10.4589","","3","12","","","","","","258","told stories here","Elisabet Poulsen","Poulsen","Elisabet","f","null","","data/informants/258.dfl","","652","Torsager","",""
"","","","","","","","","","","","","54","told stories here","Niels Feldballe","Feldballe","Niels","m","null","","data/informants/54.dfl","","652","Torsager","",""
"653","Torsbjærg","56.5322","9.35982","null","","","","","","","","","","","","","","","","","","","","null",""
"654","Torslev","57.352","10.3257","null","","","","","","","","","","","","","","","","","","","","null",""
"655","Torsted","56.8093","9.70946","null","","","","","","","","","","","","","","","","","","","","null",""
"893","Torsted, Tim","56.2077","8.41856","","","","","","","","","461","told stories here","Poul Jeppesen Lystbæk","Lystbæk","Poul Jeppesen","N/A","null","","data/informants/461.dfl","","893","Torsted, Tim","null",""
"656","Torstedlund","56.8071","9.72702","null","","","","","","","","","","","","","","","","","","","","null",""
"657","Torup","56.8246","9.97645","null","","","","","","","","","","","","","","","","","","","","null",""
"649","Torøhus","55.2453","9.89929","null","","","","","","","","","","","","","","","","","","","","null",""
"658","Tovbro","57.4016","9.79687","null","","","","","","","","","","","","","","","","","","","","","11"
"894","Tovstrup","56.7353","8.95168","","","","","","","","","408","told stories here","Morten Jeppesen","Jeppesen","Morten","N/A","null","","data/informants/408.dfl","","894","Tovstrup","null",""
"1057","Trasborg","55.4761","8.61405","null","","","","","","","","","","","","","","","","","","","","null",""
"937","Trebjærg","55.8877","9.6833","null","","","","","","","","","","","","","","","","","","","","null",""
"659","Trige","56.2523","10.1445","null","","","","","","","","","","","","","","","","","","","","","7"
"660","Troms kirke","69.6485","18.9594","null","","","","","","","","","","","","","","","","","","","","null",""
"661","Tromsø","69.651","18.9554","null","","","","","","","","","","","","","","","","","","","","null",""
"1033","Trudslev","57.3241","9.71163","null","","","","","","","","","","","","","","","","","","","","null",""
"663","True","56.1787","10.0945","null","","","","","","","","","","","","","","","","","","","","null",""
"664","Trunderup","55.1926","10.5438","","","","","","","","","402","told stories here","Dyrlæge P. Jensen","Jensen","P.","N/A","null","","data/informants/402.dfl","","664","Trunderup","null",""
"665","Trustrup","56.349","10.7713","null","","","","","","","","","","","","","","","","","","","","","3"
"666","Trydsø","56.7999","9.8183","null","","","","","","","","","","","","","","","","","","","","null",""
"667","Tuesgård","56.3506","10.143","null","","","","","","","","","","","","","","","","","","","","null",""
"895","Tulstrup","56.1104","9.77957","","","","","","","","","327","told stories here","Jørgen Rasmussen Bak","Bak","Jørgen Rasmussen","N/A","null","","data/informants/327.dfl","","895","Tulstrup","null",""
"668","Tustrup mark","56.4593","10.3759","null","","","","","","","","","","","","","","","","","","","","null",""
"669","Tveden","56.8079","9.82411","null","","","","","","","","","","","","","","","","","","","","null",""
"670","Tvilum","56.2516","9.68702","","","","","","","","","405","told stories here","Svend Peter Jensen","Jensen","Svend Peter","N/A","null","","data/informants/405.dfl","","670","Tvilum","null",""
"671","Tvingstrup","55.9119","9.92706","null","","","","","","","","","","","","","","","","","","","","","2"
"896","Tyholm","57.0986","9.60315","","","","","","","","","330","told stories here","H. Anton Bering","Bering","H. Anton","N/A","null","","data/informants/330.dfl","","896","Tyholm","null",""
"672","Tylstrup","57.1932","9.94805","null","","","","","","","","","","","","","","","","","","","","","11"
"980","Tyregod","55.9063","9.2578","null","","","","","","","","","","","","","","","","","","","","null",""
"935","Tyrskind","55.702","9.3831","null","","","","","","","","","","","","","","","","","","","","null",""
"625","Tåbæk","56.3138","10.1129","null","","","","","","","","","","","","","","","","","","","","null",""
"629","Tårs","57.3866","10.117","null","11","14","8","","","","","","","","","","","","","","","","","",""
"1048","Tåstrup","55.3295","12.2553","null","","","","","","","","","","","","","","","","","","","","null",""
"972","Tøjstrup","56.4584","10.3767","null","","","","","","","","","","","","","","","","","","","","null",""
"646","Tønder","54.942","8.8682","null","","","","","","","","","","","","","","","","","","","","null",""
"922","Tøndering","56.7389","8.98512","null","","","","","","","","","","","","","","","","","","","","null",""
"650","Tørring","55.8553","9.48543","null","","","","","","","","","","","","","","","","","","","","","9"
"651","Tørring","56.1126","9.75968","null","","","","","","","","","","","","","","","","","","","","null",""
"985","Tøving","56.8507","8.75559","null","","","","","","","","","","","","","","","","","","","","null",""
"897","Udbyovre","56.6501","10.2114","","","","","","","","","404","told stories here","Poul Jensen","Jensen","Poul","N/A","null","","data/informants/404.dfl","","897","Udbyovre","null",""
"673","Ugilt","57.4252","10.1369","","11","14","","","","","","144","told stories here","Johanne Marie Kristensdatter","Kristensdatter","Johanne Marie","f","null","","data/informants/144.dfl","","313","Jerslev","",""
"","","","","","","","","","","","","245","told stories here","Kristen Pedersen","Pedersen","Kristen","m","null","","data/informants/245.dfl","","673","Ugilt","",""
"674","Ugilt kirke","57.427","10.1383","null","","","","","","","","","","","","","","","","","","","","null",""
"675","Uglbølle","56.3058","10.4191","null","","","","","","","","","","","","","","","","","","","","","7"
"898","Ulfborg","56.2723","8.31756","","","","","","","","","428","told stories here","Marie Kirstine Kjærgård","Kjærgård","Marie Kirstine","N/A","null","","data/informants/428.dfl","","898","Ulfborg","null",""
"676","Ulsted","57.0763","10.257","null","","","","","","","","","","","","","","","","","","","","","11"
"677","Ulstrup","56.3965","9.79231","null","","","","","","","","","","","","","","","","","","","","","14"
"1011","Understed","57.3671","10.4606","null","","","","","","","","","","","","","","","","","","","","null",""
"679","Urup","55.9497","9.77783","null","","","","","","","","","","","","","","","","","","","","null",""
"900","Vallekilde","55.5333","8.9554","","","","","","","","","547","told stories here","Højskoleforstander E. Trier","Trier","E.","N/A","null","","data/informants/547.dfl","","900","Vallekilde","null",""
"","","","","","","","","","","","","328","told stories here","Lærer V. Bennike","Bennike","V.","N/A","null","","data/informants/328.dfl","","900","Vallekilde","",""
"946","Vallensbæk","55.637","12.3675","null","","","","","","","","","","","","","","","","","","","","null",""
"680","Vammen","56.5345","9.57497","null","","","","","","","","","","","","","","","","","","","","null",""
"681","Vangen","57.386","10.488","null","","","","","","","","","","","","","","","","","","","","","11"
"901","Vangeskrog","57.2615","10.1662","","","","","","","","","493","told stories here","Lars Kristian Nielsen","Nielsen","Lars Kristian","N/A","null","","data/informants/493.dfl","","901","Vangeskrog","null",""
"965","Varde","55.6228","8.48299","null","","","","","","","","","","","","","","","","","","","","null",""
"902","Vedersø","56.2334","8.20006","","","","","","","","","337","told stories here","Lærerinde Maren Mogensen Bonde","Bonde","Maren Mogensen","N/A","null","","data/informants/337.dfl","","902","Vedersø","null",""
"682","Vedslet","55.9683","10.0079","null","","","","","","","","","","","","","","","","","","","","null",""
"683","Vedsted","57.1601","9.70507","null","","","","","","","","","","","","","","","","","","","","","11"
"684","Veerst","55.5584","9.24419","null","","","","","","","","","","","","","","","","","","","","","9"
"685","Vejen","55.4862","9.13998","","","","","","","","","339","told stories here","Lærer O. Chr. Boye","Boye","O. Chr.","N/A","null","","data/informants/339.dfl","","685","Vejen","null",""
"","","","","","","","","","","","","392","told stories here","Uhrmager P. C. Holm","Holm","P. C.","N/A","null","","data/informants/392.dfl","","685","Vejen","",""
"686","Vejen skov","55.484","9.10534","null","","","","","","","","","","","","","","","","","","","","null",""
"969","Vejlby","55.5056","9.8188","null","","","","","","","","","","","","","","","","","","","","null",""
"687","Vejle","55.7117","9.55216","null","2","9","16","","","","","","","","","","","","","","","","","",""
"903","Vejlø","55.1776","11.7535","","","","","","","","","500","told stories here","Peder Nielsen","Nielsen","Peder","N/A","null","","data/informants/500.dfl","","903","Vejlø","null",""
"688","Vejvad","56.2688","8.70436","null","","","","","","","","","","","","","","","","","","","","null",""
"689","Vendingshøj","56.3187","10.3079","null","","","","","","","","","","","","","","","","","","","","null",""
"904","Vendsted, Åbybro","57.1613","9.70719","","","","","","","","","439","told stories here","Tellef Kristensen","Kristensen","Tellef","N/A","null","","data/informants/439.dfl","","904","Vendsted, Åbybro","null",""
"690","Vendsyssel","57.4658","10.1797","null","","","","","","","","","","","","","","","","","","","","null",""
"691","Veng","56.1128","9.88317","null","","","","","","","","","","","","","","","","","","","","null",""
"693","Vengesø","56.1113","9.87599","null","","","","","","","","","","","","","","","","","","","","null",""
"996","Vester Alling","56.4105","10.2755","null","","","","","","","","","","","","","","","","","","","","null",""
"694","Vester Brønderslev","57.2583","9.95093","","","","","","","","","545","told stories here","Frøken E. Thomsen","Thomsen","E.","N/A","null","","data/informants/545.dfl","","694","Vester Brønderslev","","8"
"905","Vester Egede","55.2654","11.9643","","","","","","","","","412","told stories here","Lærer Diderik Johansen","Johansen","Diderik","N/A","null","","data/informants/412.dfl","","905","Vester Egede","null",""
"950","Vester Grønning","56.6525","9.0522","","","","","","","","","570","told stories here","Mads Christensen","Christensen","Mads","m","null","","data/informants/570.dfl","","950","Vester Grønning","null",""
"695","Vester Hassing","57.0652","10.1201","","","","","","","","","158","told stories here","Bertil (Bærtel) Krog","Krog","Bertil (Bærtel)","m","null","","data/informants/158.dfl","","695","Vester Hassing","","11"
"1067","Vester Hornum","56.8341","9.35844","null","","","","","","","","","","","","","","","","","","","","null",""
"696","Vester Nebel","55.565","9.40491","null","","","","","","","","","","","","","","","","","","","","","9"
"906","Vester Tørslev","56.5967","9.90039","","","","","","","","","540","told stories here","Karl Sørensen","Sørensen","Karl","N/A","null","","data/informants/540.dfl","","906","Vester Tørslev","null",""
"907","Vester Vedsted","55.2919","8.68282","","","","","","","","","400","told stories here","Lærer Kr. Jensen","Jensen","Kr.","N/A","null","","data/informants/400.dfl","","907","Vester Vedsted","null",""
"698","Vester Vugdrup","57.3832","10.1595","null","","","","","","","","","","","","","","","","","","","","null",""
"697","Vesterbølle","56.7125","9.3669","null","","","","","","","","","","","","","","","","","","","","","6"
"1046","Vestervig","56.7572","8.31671","null","","","","","","","","","","","","","","","","","","","","null",""
"699","Viborg","56.4508","9.40549","null","6","15","","","","","","","","","","","","","","","","","","",""
"700","Vidstrup","57.4994","9.94496","","","","","","","","","363","told stories here","Kristian Frederiksen","Frederiksen","Kristian","N/A","null","","data/informants/363.dfl","","700","Vidstrup","","11"
"908","Viemose, Kalvhave","55.0164","12.1399","","","","","","","","","506","told stories here","Lærer Rasmus Olsen","Olsen","Rasmus","N/A","null","","data/informants/506.dfl","","908","Viemose, Kalvhave","null",""
"701","Viggerslev","55.4752","10.2172","null","","","","","","","","","","","","","","","","","","","","null",""
