"place_id","name","display_name","latitude","longitude","stories__story__story_id","stories__story__fieldtrip_id","stories__story__publication_info","stories__story__informant__id","stories__story__full_name","stories__story__place_recorded__id"
"","","","","","522","null","DS_I_774","519","519 - 0.00 - DS_I_774","771"
"688","Vejvad","Vejvad: mentioned in 1 story","56.2688","8.70436","680","null","DS_I_1128","478","478 - 0.00 - DS_I_1128","823"
"709","Vinding","Vinding: mentioned in 1 story","56.2749","8.66181","680","null","DS_I_1128","478","478 - 0.00 - DS_I_1128","823"
"53","Bilsbæk","Bilsbæk: mentioned in 1 story","55.9294","10.1107","786","null","DS_I_962","481","481 - 0.00 - DS_I_962","787"
"386","Løvenholms skov","Løvenholms skov: mentioned in 1 story","56.4446","10.4979","653","null","DS_II_J_70","477","477 - 0.00 - DS_II_J_70","833"
"427","Nörager","Nörager: mentioned in 1 story","56.4792","10.5027","653","null","DS_II_J_70","477","477 - 0.00 - DS_II_J_70","833"
"668","Tustrup mark","Tustrup mark: mentioned in 1 story","56.4593","10.3759","653","null","DS_II_J_70","477","477 - 0.00 - DS_II_J_70","833"
"999","Skiffard","Skiffard: mentioned in 1 story","56.4089","10.6496","463","null","DS_I_832","483","483 - 0.00 - DS_I_832","776"
"258","Hesthøj","Hesthøj: mentioned in 1 story","56.5064","9.91885","722","null","DS_I_1158","498","498 - 0.00 - DS_I_1158","58"
"707","Vilstrup","Vilstrup: mentioned in 2 stories","56.434","10.1073","482","null","DS_VI_345","486","486 - 0.00 - DS_VI_345","808"
"","","","","","486","null","DS_VI_1199","486","486 - 0.00 - DS_VI_1199","808"
"1002","Skjærsø","Skjærsø: mentioned in 1 story","56.2237","10.7025","469","null","DS_V_146","484","484 - 0.00 - DS_V_146","377"
"1012","Sandvig","Sandvig: mentioned in 1 story","55.0479","12.0572","525","null","DS_II_B_103","487","487 - 0.00 - DS_II_B_103","860"
"620","Swarris høj","Swarris høj: mentioned in 1 story","56.8974","9.24848","630","null","DS_I_1122","217","217 - 0.00 - DS_I_1122","706"
"706","Vilsted","Vilsted: mentioned in 1 story","56.9106","9.28803","630","null","DS_I_1122","217","217 - 0.00 - DS_I_1122","706"
"1040","Fristrup enge","Fristrup enge: mentioned in 1 story","57.1379","9.70582","632","null","DS_III_2175","217","217 - 0.00 - DS_III_2175","831"
"461","Østrup","Østrup: mentioned in 1 story","57.2605","9.68693","633","null","DS_VII_144","217","217 - 0.00 - DS_VII_144","831"
"982","Harboøre","Harboøre: mentioned in 1 story","56.6207","8.1737","845","null","DS_IV_1289","499","499 - 0.00 - DS_IV_1289","856"
"226","Hald","Hald: mentioned in 1 story","56.6018","9.19759","797","null","DS_IV_1449","501","501 - 0.00 - DS_IV_1449","226"
"334","Kloster","Kloster: mentioned in 1 story","56.5993","9.2188","797","null","DS_IV_1449","501","501 - 0.00 - DS_IV_1449","226"
"335","Kloster skov","Kloster skov: mentioned in 1 story","56.6006","9.2061","797","null","DS_IV_1449","501","501 - 0.00 - DS_IV_1449","226"
"502","Røverstuebakke","Røverstuebakke: mentioned in 1 story","55.8882","9.33699","797","null","DS_IV_1449","501","501 - 0.00 - DS_IV_1449","226"
"297","Hvidbjærg","Hvidbjærg: mentioned in 1 story","56.651","8.5316","682","null","DS_IV_1787","494","494 - 0.00 - DS_IV_1787","297"
"439","Nørre Lem","Nørre Lem: mentioned in 1 story","56.6023","8.77203","570","null","DS_III_122","488","488 - 0.00 - DS_III_122","821"
"990","Ørndrup","Ørndrup: mentioned in 1 story","56.8341","9.35844","905","null","JAH_II_254","212","212 - 0.00 - JAH_II_254","828"
"991","Vår","Vår: mentioned in 1 story","56.9842","9.46848","905","null","JAH_II_254","212","212 - 0.00 - JAH_II_254","828"
"375","Lindkjær","Lindkjær: mentioned in 1 story","55.2594","10.5589","598","null","DS_II_E_22","490","490 - 0.00 - DS_II_E_22","876"
"477","Ravnholt","Ravnholt: mentioned in 1 story","55.2631","10.5841","598","null","DS_II_E_22","490","490 - 0.00 - DS_II_E_22","876"
"507","Ryslinge","Ryslinge: mentioned in 1 story","55.2391","10.533","598","null","DS_II_E_22","490","490 - 0.00 - DS_II_E_22","876"
"933","Dokkedal","Dokkedal: mentioned in 1 story","56.905","10.2527","683","null","DS_V_1195","495","495 - 0.00 - DS_V_1195","814"
"934","Mou","Mou: mentioned in 1 story","56.9678","10.2217","683","null","DS_V_1195","495","495 - 0.00 - DS_V_1195","814"
"14","Ågerup mølle","Ågerup mølle: mentioned in 1 story","55.6909","12.1765","447","null","DS_I_270","485","485 - 0.00 - DS_I_270","832"
"318","Kalundborg","Kalundborg: mentioned in 1 story","55.6811","11.0889","447","null","DS_I_270","485","485 - 0.00 - DS_I_270","832"
"342","Koldinghus","Koldinghus: mentioned in 1 story","55.4961","9.46845","450","null","DS_IV_131","485","485 - 0.00 - DS_IV_131","832"
"1048","Tåstrup","Tåstrup: mentioned in 1 story","55.3295","12.2553","663","null","DS_II_A_32","492","492 - 0.00 - DS_II_A_32","910"
"126","Dronningens høj","Dronningens høj: mentioned in 1 story","56.8525","9.83836","677","null","DS_IV_146","496","496 - 0.00 - DS_IV_146","750"
"1031","Lyngs","Lyngs: mentioned in 1 story","56.6647","8.44876","582","null","DS_V_1307","489","489 - 0.00 - DS_V_1307","852"
"1052","Rynkeby","Rynkeby: mentioned in 1 story","55.2384","10.4817","697","null","DS_V_177","503","503 - 0.00 - DS_V_177","796"
"644","Tofthøj","Tofthøj: mentioned in 1 story","56.8121","8.4089","654","null","DS_I_593","504","504 - 0.00 - DS_I_593","872"
"339","Kolby","Kolby: mentioned in 3 stories","55.799","10.5571","494","null","DS_II_B_146","505","505 - 0.00 - DS_II_B_146","861"
"","","","","","452","null","DS_V_42","510","510 - 0.00 - DS_V_42","859"
"","","","","","718","null","DS_II_B_36","541","541 - 0.00 - DS_II_B_36","792"
"859","Samsø","Samsø: mentioned in 1 story","55.8278","10.5869","735","null","DS_II_E_91","505","505 - 0.00 - DS_II_E_91","861"
"958","Lindholm","Lindholm: mentioned in 1 story","55.9279","10.6974","735","null","DS_II_E_91","505","505 - 0.00 - DS_II_E_91","861"
"319","Kalvehave","Kalvehave: mentioned in 1 story","55.0019","12.1642","806","null","DS_I_813","506","506 - 0.00 - DS_I_813","908"
"466","Pølse høje","Pølse høje: mentioned in 1 story","55.0065","12.1596","806","null","DS_I_813","506","506 - 0.00 - DS_I_813","908"
"303","Hvivelstov","Hvivelstov: mentioned in 1 story","56.7481","8.8736","501","null","DS_IV_1467","508","508 - 0.00 - DS_IV_1467","737"
"422","Navtrup","Navtrup: mentioned in 1 story","56.7463","8.9104","501","null","DS_IV_1467","508","508 - 0.00 - DS_IV_1467","737"
"1021","Dejret","Dejret: mentioned in 1 story","56.1956","10.4391","561","null","DS_I_889","513","513 - 0.00 - DS_I_889","62"
"711","Visborg","Visborg: mentioned in 1 story","56.7374","10.1475","452","null","DS_V_42","510","510 - 0.00 - DS_V_42","859"
"1047","Skjørbæks hede","Skjørbæks hede: mentioned in 1 story","57.4832","10.3138","646","null","DS_III_2168","514","514 - 0.00 - DS_III_2168","871"
"1058","Tjæreborg","Tjæreborg: mentioned in 1 story","55.465","8.5823","711","null","DS_IV_1239","516","516 - 0.00 - DS_IV_1239","741"
"1057","Trasborg","Trasborg: mentioned in 1 story","55.4761","8.61405","711","null","DS_IV_1239","516","516 - 0.00 - DS_IV_1239","741"
"1041","Vium","Vium: mentioned in 1 story","56.326","9.37801","635","null","DS_II_D_77","559","559 - 0.00 - DS_II_D_77","234"
"1042","Torning","Torning: mentioned in 1 story","56.2863","9.33389","635","null","DS_II_D_77","559","559 - 0.00 - DS_II_D_77","234"
"955","Sønderstrupgård","Sønderstrupgård: mentioned in 1 story","57.0326","9.31516","915","null","DS_I_597","573","573 - 0.00 - DS_I_597","379"
"23","Alling","Alling: mentioned in 1 story","56.1143","9.73293","571","null","DS_II_A_95","240","240 - 0.00 - DS_II_A_95","807"
"176","Funder","Funder: mentioned in 1 story","56.1502","9.47243","667","null","DS_I_1124","515","515 - 0.00 - DS_I_1124","820"
"326","Kirkholm","Kirkholm: mentioned in 1 story","55.757","10.0287","837","null","DS_VI_315","518","518 - 0.00 - DS_VI_315","798"
"329","Klakring","Klakring: mentioned in 1 story","55.71","9.9771","837","null","DS_VI_315","518","518 - 0.00 - DS_VI_315","798"
"1056","Øsløs","Øsløs: mentioned in 1 story","57.027","9.00384","710","null","DS_V_1182","522","522 - 0.00 - DS_V_1182","889"
"1008","Havrum","Havrum: mentioned in 1 story","56.3045","9.86449","500","null","DS_V_956","258","258 - 0.00 - DS_V_956","652"
"32","Andrup","Andrup: mentioned in 2 stories","55.3582","9.3877","438","null","DS_III_128","520","520 - 0.00 - DS_III_128","111"
"","","","","","612","null","DS_V_386","540","540 - 0.00 - DS_V_386","906"
"360","Langkjær","Langkjær: mentioned in 1 story","55.3497","9.37188","438","null","DS_III_128","520","520 - 0.00 - DS_III_128","111"
"592","Stepping","Stepping: mentioned in 1 story","55.3569","9.3581","438","null","DS_III_128","520","520 - 0.00 - DS_III_128","111"
"402","Martofte","Martofte: mentioned in 2 stories","55.5474","10.6596","453","null","DS_I_542","520","520 - 0.00 - DS_I_542","111"
"","","","","","752","null","DS_VII_141","550","550 - 0.00 - DS_VII_141","111"
"198","Gravballegård","Gravballegård: mentioned in 1 story","56.2269","9.63321","439","null","DS_IV_691","521","521 - 0.00 - DS_IV_691","822"
"207","Grønbæk","Grønbæk: mentioned in 1 story","56.2757","9.61968","439","null","DS_IV_691","521","521 - 0.00 - DS_IV_691","822"
"619","Svostrup","Svostrup: mentioned in 1 story","56.2241","9.66498","439","null","DS_IV_691","521","521 - 0.00 - DS_IV_691","822"
"747","Åsted","Åsted: mentioned in 1 story","56.7718","8.9895","698","null","DS_IV_1378","523","523 - 0.00 - DS_IV_1378","422"
"116","Dalstrup","Dalstrup: mentioned in 1 story","56.7237","8.92725","699","null","DS_IV_1466","523","523 - 0.00 - DS_IV_1466","422"
"240","Harre","Harre: mentioned in 1 story","56.7167","8.92403","699","null","DS_IV_1466","523","523 - 0.00 - DS_IV_1466","422"
"1005","Sorø","Sorø: mentioned in 1 story","55.4401","11.5619","487","null","DS_I_676","524","524 - 0.00 - DS_I_676","840"
"1000","Højslev kirke","Højslev kirke: mentioned in 1 story","56.5816","9.13191","464","null","DS_I_860","527","527 - 0.00 - DS_I_860","488"
"212","Gudhjem","Gudhjem: mentioned in 1 story","55.2105","14.9717","623","null","DS_I_869","532","532 - 0.00 - DS_I_869","844"
"239","Hårkaraklippen","Hårkaraklippen: mentioned in 1 story","55.2114","14.9712","623","null","DS_I_869","532","532 - 0.00 - DS_I_869","844"
"321","Karby","Karby: mentioned in 1 story","56.7532","8.56142","684","null","DS_III_215","533","533 - 0.00 - DS_III_215","412"
"118","Damsgårds mose","Damsgårds mose: mentioned in 1 story","56.7847","8.65791","690","null","DS_III_1233","533","533 - 0.00 - DS_III_1233","412"
"807","Jævngryde","Jævngryde: mentioned in 1 story","56.1125","9.81866","573","null","DS_V_1546","534","534 - 0.00 - DS_V_1546","807"
"528","Sjelle skovgård","Sjelle skovgård: mentioned in 1 story","56.1988","9.90669","671","null","DS_I_960","281","281 - 0.00 - DS_I_960","369"
"925","Ovsted","Ovsted: mentioned in 1 story","55.9721","9.85777","672","null","DS_III_535","281","281 - 0.00 - DS_III_535","369"
"214","Gudum","Gudum: mentioned in 1 story","56.5203","8.46656","656","null","DS_II_E_119","539","539 - 0.00 - DS_II_E_119","214"
"1037","Egens","Egens: mentioned in 1 story","56.2692","10.516","616","null","DS_IV_1253","283","283 - 0.00 - DS_IV_1253","208"
"598","Store Vårbjærg","Store Vårbjærg: mentioned in 1 story","55.8893","10.6035","716","null","DS_I_639","541","541 - 0.00 - DS_I_639","792"
"626","Taftebjærg mark","Taftebjærg mark: mentioned in 1 story","55.8805","10.6083","716","null","DS_I_639","541","541 - 0.00 - DS_I_639","792"
"1060","Besser kirke","Besser kirke: mentioned in 1 story","55.8633","10.6414","717","null","DS_II_B_15","541","541 - 0.00 - DS_II_B_15","792"
"1061","Adslev","Adslev: mentioned in 1 story","56.0997","9.99651","719","null","DS_V_1111","541","541 - 0.00 - DS_V_1111","792"
"271","Højelse","Højelse: mentioned in 1 story","55.4991","12.1248","541","null","DS_VI_33","538","538 - 0.00 - DS_VI_33","809"
"1011","Understed","Understed: mentioned in 1 story","57.3671","10.4606","516","null","DS_VII_588","545","545 - 0.00 - DS_VII_588","694"
"41","Avning","Avning: mentioned in 1 story","56.433","10.3773","804","null","DS_III_2302","306","306 - 0.00 - DS_III_2302","301"
"155","Firebakke","Firebakke: mentioned in 1 story","56.8876","8.64327","584","null","DS_I_265","548","548 - 0.00 - DS_I_265","883"
"227","Halds bakke","Halds bakke: mentioned in 1 story","56.8805","8.6557","584","null","DS_I_265","548","548 - 0.00 - DS_I_265","883"
"506","Rygs bakke","Rygs bakke: mentioned in 1 story","56.8682","8.65175","584","null","DS_I_265","548","548 - 0.00 - DS_I_265","883"
"1007","Gisselfeld","Gisselfeld: mentioned in 1 story","55.298","11.9429","489","null","DS_V_1484","551","551 - 0.00 - DS_V_1484","890"
"1019","Åker","Åker: mentioned in 1 story","55.0682","14.9271","551","null","DS_II_F_104","553","553 - 0.00 - DS_II_F_104","913"
